"FIPS","State","Year","Month","Employable Population","Employed","Unemployed"
"09","Connecticut","2016","06","1,892,592   ","1,793,792   ","98,800   "
"10","Delaware","2016","06","471,801   ","450,639   ","21,162   "
"11","District of Columbia","2016","06","394,532   ","370,630   ","23,902   "
"12","Florida","2016","06","9,780,140   ","9,311,839   ","468,301   "
"13","Georgia","2016","06","4,906,531   ","4,644,985   ","261,546   "
"15","Hawaii","2016","06","682,721   ","662,181   ","20,540   "
"16","Idaho","2016","06","814,052   ","782,932   ","31,120   "
"17","Illinois","2016","06","6,551,737   ","6,167,321   ","384,416   "
"18","Indiana","2016","06","3,334,355   ","3,183,653   ","150,702   "
"19","Iowa","2016","06","1,691,281   ","1,628,985   ","62,296   "
"20","Kansas","2016","06","1,483,235   ","1,422,937   ","60,298   "
"21","Kentucky","2016","06","2,010,546   ","1,909,451   ","101,095   "
"22","Louisiana","2016","06","2,124,011   ","1,994,325   ","129,686   "
"23","Maine","2016","06","690,907   ","664,696   ","26,211   "
"24","Maryland","2016","06","3,161,020   ","3,020,855   ","140,165   "
"25","Massachusetts","2016","06","3,613,102   ","3,475,999   ","137,103   "
"26","Michigan","2016","06","4,847,382   ","4,605,690   ","241,692   "
"27","Minnesota","2016","06","3,033,097   ","2,916,186   ","116,911   "
"28","Mississippi","2016","06","1,277,164   ","1,202,372   ","74,792   "
"29","Missouri","2016","06","3,086,139   ","2,940,589   ","145,550   "
"30","Montana","2016","06","522,465   ","500,585   ","21,880   "
"31","Nebraska","2016","06","1,009,516   ","978,492   ","31,024   "
"32","Nevada","2016","06","1,423,662   ","1,342,159   ","81,503   "
"33","New Hampshire","2016","06","751,637   ","730,044   ","21,593   "
"34","New Jersey","2016","06","4,475,906   ","4,247,446   ","228,460   "
"35","New Mexico","2016","06","937,398   ","874,695   ","62,703   "
"36","New York","2016","06","9,543,083   ","9,080,187   ","462,896   "
"37","North Carolina","2016","06","4,851,555   ","4,608,317   ","243,238   "
"38","North Dakota","2016","06","412,789   ","399,704   ","13,085   "
"39","Ohio","2016","06","5,740,347   ","5,455,998   ","284,349   "
"40","Oklahoma","2016","06","1,830,671   ","1,740,451   ","90,220   "
"41","Oregon","2016","06","2,048,199   ","1,946,308   ","101,891   "
"42","Pennsylvania","2016","06","6,451,948   ","6,098,796   ","353,152   "
"44","Rhode Island","2016","06","553,669   ","524,110   ","29,559   "
"45","South Carolina","2016","06","2,297,516   ","2,180,630   ","116,886   "
"46","South Dakota","2016","06","452,822   ","439,405   ","13,417   "
"47","Tennessee","2016","06","3,120,065   ","2,972,794   ","147,271   "
"48","Texas","2016","06","13,331,528   ","12,711,478   ","620,050   "
"49","Utah","2016","06","1,504,205   ","1,452,230   ","51,975   "
"50","Vermont","2016","06","344,754   ","333,559   ","11,195   "
"51","Virginia","2016","06","4,236,047   ","4,062,274   ","173,773   "
"53","Washington","2016","06","3,641,664   ","3,448,020   ","193,644   "
"54","West Virginia","2016","06","782,852   ","734,503   ","48,349   "
"55","Wisconsin","2016","06","3,124,225   ","2,998,533   ","125,692   "
"56","Wyoming","2016","06","301,187   ","284,286   ","16,901   "
"01","Alabama","2016","07","2,182,979   ","2,056,026   ","126,953   "
"02","Alaska","2016","07","361,613   ","336,707   ","24,906   "
"04","Arizona","2016","07","3,238,891   ","3,065,170   ","173,721   "
"05","Arkansas","2016","07","1,340,483   ","1,287,491   ","52,992   "
"06","California","2016","07","19,038,379   ","17,994,046   ","1,044,333   "
"08","Colorado","2016","07","2,894,043   ","2,797,416   ","96,627   "
"09","Connecticut","2016","07","1,894,467   ","1,796,841   ","97,626   "
"10","Delaware","2016","07","471,737   ","450,581   ","21,156   "
"11","District of Columbia","2016","07","394,897   ","371,004   ","23,893   "
"12","Florida","2016","07","9,807,134   ","9,337,571   ","469,563   "
"13","Georgia","2016","07","4,921,529   ","4,658,552   ","262,977   "
"15","Hawaii","2016","07","684,127   ","663,757   ","20,370   "
"16","Idaho","2016","07","815,730   ","784,782   ","30,948   "
"17","Illinois","2016","07","6,540,568   ","6,162,291   ","378,277   "
"18","Indiana","2016","07","3,332,623   ","3,185,360   ","147,263   "
"19","Iowa","2016","07","1,689,795   ","1,627,571   ","62,224   "
"20","Kansas","2016","07","1,482,348   ","1,421,415   ","60,933   "
"21","Kentucky","2016","07","2,015,731   ","1,914,274   ","101,457   "
"22","Louisiana","2016","07","2,120,121   ","1,990,846   ","129,275   "
"23","Maine","2016","07","692,302   ","666,190   ","26,112   "
"24","Maryland","2016","07","3,165,311   ","3,024,916   ","140,395   "
"25","Massachusetts","2016","07","3,619,261   ","3,484,124   ","135,137   "
"26","Michigan","2016","07","4,853,563   ","4,610,543   ","243,020   "
"27","Minnesota","2016","07","3,036,017   ","2,917,152   ","118,865   "
"28","Mississippi","2016","07","1,278,187   ","1,203,843   ","74,344   "
"29","Missouri","2016","07","3,086,459   ","2,938,411   ","148,048   "
"30","Montana","2016","07","522,518   ","500,854   ","21,664   "
"31","Nebraska","2016","07","1,009,430   ","978,254   ","31,176   "
"32","Nevada","2016","07","1,426,082   ","1,345,586   ","80,496   "
"33","New Hampshire","2016","07","752,170   ","730,592   ","21,578   "
"34","New Jersey","2016","07","4,473,967   ","4,247,606   ","226,361   "
"35","New Mexico","2016","07","937,380   ","874,578   ","62,802   "
"36","New York","2016","07","9,539,996   ","9,072,562   ","467,434   "
"37","North Carolina","2016","07","4,859,953   ","4,615,733   ","244,220   "
"38","North Dakota","2016","07","412,830   ","400,070   ","12,760   "
"39","Ohio","2016","07","5,739,558   ","5,454,491   ","285,067   "
"40","Oklahoma","2016","07","1,829,904   ","1,739,397   ","90,507   "
"41","Oregon","2016","07","2,051,899   ","1,951,011   ","100,888   "
"42","Pennsylvania","2016","07","6,451,697   ","6,098,351   ","353,346   "
"44","Rhode Island","2016","07","553,569   ","524,307   ","29,262   "
"45","South Carolina","2016","07","2,298,185   ","2,183,470   ","114,715   "
"46","South Dakota","2016","07","453,237   ","439,630   ","13,607   "
"47","Tennessee","2016","07","3,129,351   ","2,980,473   ","148,878   "
"48","Texas","2016","07","13,356,210   ","12,726,964   ","629,246   "
"49","Utah","2016","07","1,508,689   ","1,457,308   ","51,381   "
"50","Vermont","2016","07","344,897   ","333,788   ","11,109   "
"51","Virginia","2016","07","4,243,217   ","4,067,551   ","175,666   "
"53","Washington","2016","07","3,648,670   ","3,456,538   ","192,132   "
"54","West Virginia","2016","07","782,797   ","734,988   ","47,809   "
"55","Wisconsin","2016","07","3,125,250   ","3,000,738   ","124,512   "
"56","Wyoming","2016","07","300,061   ","283,685   ","16,376   "
"01","Alabama","2016","08","2,186,380   ","2,058,626   ","127,754   "
"02","Alaska","2016","08","361,426   ","336,495   ","24,931   "
"04","Arizona","2016","08","3,245,590   ","3,072,955   ","172,635   "
"05","Arkansas","2016","08","1,340,822   ","1,288,257   ","52,565   "
"06","California","2016","08","19,055,895   ","18,014,599   ","1,041,296   "
"08","Colorado","2016","08","2,901,038   ","2,806,630   ","94,408   "
"09","Connecticut","2016","08","1,895,782   ","1,799,624   ","96,158   "
"10","Delaware","2016","08","471,709   ","450,537   ","21,172   "
"11","District of Columbia","2016","08","395,377   ","371,462   ","23,915   "
"12","Florida","2016","08","9,836,968   ","9,366,121   ","470,847   "
"13","Georgia","2016","08","4,936,866   ","4,671,982   ","264,884   "
"15","Hawaii","2016","08","685,410   ","665,279   ","20,131   "
"16","Idaho","2016","08","817,380   ","786,677   ","30,703   "
"17","Illinois","2016","08","6,530,343   ","6,157,339   ","373,004   "
"18","Indiana","2016","08","3,330,464   ","3,186,486   ","143,978   "
"19","Iowa","2016","08","1,688,153   ","1,626,330   ","61,823   "
"20","Kansas","2016","08","1,481,715   ","1,420,364   ","61,351   "
"21","Kentucky","2016","08","2,021,173   ","1,918,965   ","102,208   "
"22","Louisiana","2016","08","2,116,013   ","1,987,234   ","128,779   "
"23","Maine","2016","08","693,590   ","667,584   ","26,006   "
"24","Maryland","2016","08","3,170,346   ","3,029,620   ","140,726   "
"25","Massachusetts","2016","08","3,625,622   ","3,491,559   ","134,063   "
"26","Michigan","2016","08","4,859,508   ","4,615,193   ","244,315   "
"27","Minnesota","2016","08","3,039,275   ","2,918,624   ","120,651   "
"28","Mississippi","2016","08","1,279,323   ","1,205,613   ","73,710   "
"29","Missouri","2016","08","3,085,409   ","2,936,860   ","148,549   "
"30","Montana","2016","08","522,601   ","501,159   ","21,442   "
"31","Nebraska","2016","08","1,009,265   ","977,964   ","31,301   "
"32","Nevada","2016","08","1,428,422   ","1,348,914   ","79,508   "
"33","New Hampshire","2016","08","752,662   ","731,153   ","21,509   "
"34","New Jersey","2016","08","4,472,131   ","4,248,751   ","223,380   "
"35","New Mexico","2016","08","937,263   ","874,625   ","62,638   "
"36","New York","2016","08","9,539,455   ","9,068,476   ","470,979   "
"37","North Carolina","2016","08","4,869,942   ","4,624,070   ","245,872   "
"38","North Dakota","2016","08","412,784   ","400,315   ","12,469   "
"39","Ohio","2016","08","5,740,581   ","5,453,338   ","287,243   "
"40","Oklahoma","2016","08","1,829,689   ","1,739,407   ","90,282   "
"41","Oregon","2016","08","2,055,195   ","1,956,069   ","99,126   "
"42","Pennsylvania","2016","08","6,451,194   ","6,098,909   ","352,285   "
"44","Rhode Island","2016","08","553,355   ","524,592   ","28,763   "
"45","South Carolina","2016","08","2,298,778   ","2,186,259   ","112,519   "
"46","South Dakota","2016","08","453,555   ","439,790   ","13,765   "
"47","Tennessee","2016","08","3,138,109   ","2,988,032   ","150,077   "
"48","Texas","2016","08","13,378,885   ","12,743,432   ","635,453   "
"49","Utah","2016","08","1,512,882   ","1,461,959   ","50,923   "
"50","Vermont","2016","08","345,054   ","334,040   ","11,014   "
"51","Virginia","2016","08","4,251,076   ","4,073,950   ","177,126   "
"53","Washington","2016","08","3,655,911   ","3,465,572   ","190,339   "
"54","West Virginia","2016","08","782,636   ","735,395   ","47,241   "
"55","Wisconsin","2016","08","3,126,201   ","3,002,890   ","123,311   "
"56","Wyoming","2016","08","298,981   ","283,148   ","15,833   "
"01","Alabama","2016","09","2,189,475   ","2,060,940   ","128,535   "
"02","Alaska","2016","09","361,330   ","336,361   ","24,969   "
"04","Arizona","2016","09","3,252,657   ","3,081,010   ","171,647   "
"05","Arkansas","2016","09","1,340,911   ","1,288,824   ","52,087   "
"06","California","2016","09","19,070,713   ","18,032,659   ","1,038,054   "
"08","Colorado","2016","09","2,908,063   ","2,816,018   ","92,045   "
"09","Connecticut","2016","09","1,896,838   ","1,802,158   ","94,680   "
"10","Delaware","2016","09","471,784   ","450,555   ","21,229   "
"11","District of Columbia","2016","09","395,980   ","372,041   ","23,939   "
"12","Florida","2016","09","9,867,303   ","9,395,114   ","472,189   "
"13","Georgia","2016","09","4,951,558   ","4,684,588   ","266,970   "
"15","Hawaii","2016","09","686,464   ","666,585   ","19,879   "
"16","Idaho","2016","09","818,907   ","788,528   ","30,379   "
"17","Illinois","2016","09","6,521,502   ","6,152,224   ","369,278   "
"18","Indiana","2016","09","3,328,358   ","3,186,749   ","141,609   "
"19","Iowa","2016","09","1,686,120   ","1,624,950   ","61,170   "
"20","Kansas","2016","09","1,481,156   ","1,419,734   ","61,422   "
"21","Kentucky","2016","09","2,026,369   ","1,923,054   ","103,315   "
"22","Louisiana","2016","09","2,111,963   ","1,983,765   ","128,198   "
"23","Maine","2016","09","694,732   ","668,859   ","25,873   "
"24","Maryland","2016","09","3,175,756   ","3,034,632   ","141,124   "
"25","Massachusetts","2016","09","3,632,086   ","3,497,961   ","134,125   "
"26","Michigan","2016","09","4,865,286   ","4,619,004   ","246,282   "
"27","Minnesota","2016","09","3,042,451   ","2,920,504   ","121,947   "
"28","Mississippi","2016","09","1,280,255   ","1,207,279   ","72,976   "
"29","Missouri","2016","09","3,082,738   ","2,935,743   ","146,995   "
"30","Montana","2016","09","522,740   ","501,496   ","21,244   "
"31","Nebraska","2016","09","1,009,081   ","977,669   ","31,412   "
"32","Nevada","2016","09","1,430,692   ","1,352,116   ","78,576   "
"33","New Hampshire","2016","09","753,002   ","731,579   ","21,423   "
"34","New Jersey","2016","09","4,470,616   ","4,250,177   ","220,439   "
"35","New Mexico","2016","09","937,002   ","874,751   ","62,251   "
"36","New York","2016","09","9,539,105   ","9,066,158   ","472,947   "
"37","North Carolina","2016","09","4,880,584   ","4,632,733   ","247,851   "
"38","North Dakota","2016","09","412,648   ","400,406   ","12,242   "
"39","Ohio","2016","09","5,744,036   ","5,452,649   ","291,387   "
"40","Oklahoma","2016","09","1,829,619   ","1,740,019   ","89,600   "
"41","Oregon","2016","09","2,057,956   ","1,961,147   ","96,809   "
"42","Pennsylvania","2016","09","6,449,916   ","6,099,486   ","350,430   "
"44","Rhode Island","2016","09","553,057   ","524,972   ","28,085   "
"45","South Carolina","2016","09","2,299,557   ","2,188,857   ","110,700   "
"46","South Dakota","2016","09","453,770   ","439,870   ","13,900   "
"47","Tennessee","2016","09","3,145,290   ","2,994,393   ","150,897   "
"48","Texas","2016","09","13,399,340   ","12,759,137   ","640,203   "
"49","Utah","2016","09","1,516,761   ","1,466,066   ","50,695   "
"50","Vermont","2016","09","345,211   ","334,287   ","10,924   "
"51","Virginia","2016","09","4,258,801   ","4,080,800   ","178,001   "
"53","Washington","2016","09","3,663,038   ","3,474,601   ","188,437   "
"54","West Virginia","2016","09","782,160   ","735,663   ","46,497   "
"55","Wisconsin","2016","09","3,126,951   ","3,004,679   ","122,272   "
"56","Wyoming","2016","09","298,032   ","282,683   ","15,349   "
"01","Alabama","2016","10","2,191,550   ","2,062,982   ","128,568   "
"02","Alaska","2016","10","361,322   ","336,309   ","25,013   "
"04","Arizona","2016","10","3,259,740   ","3,088,914   ","170,826   "
"05","Arkansas","2016","10","1,340,679   ","1,289,185   ","51,494   "
"06","California","2016","10","19,080,636   ","18,047,896   ","1,032,740   "
"08","Colorado","2016","10","2,914,759   ","2,825,162   ","89,597   "
"09","Connecticut","2016","10","1,897,845   ","1,804,511   ","93,334   "
"10","Delaware","2016","10","471,996   ","450,665   ","21,331   "
"11","District of Columbia","2016","10","396,657   ","372,715   ","23,942   "
"12","Florida","2016","10","9,895,233   ","9,423,034   ","472,199   "
"13","Georgia","2016","10","4,964,333   ","4,696,231   ","268,102   "
"15","Hawaii","2016","10","687,208   ","667,580   ","19,628   "
"16","Idaho","2016","10","820,248   ","790,265   ","29,983   "
"17","Illinois","2016","10","6,512,450   ","6,147,124   ","365,326   "
"18","Indiana","2016","10","3,325,869   ","3,186,208   ","139,661   "
"19","Iowa","2016","10","1,683,490   ","1,623,220   ","60,270   "
"20","Kansas","2016","10","1,480,456   ","1,419,511   ","60,945   "
"21","Kentucky","2016","10","2,030,929   ","1,926,438   ","104,491   "
"22","Louisiana","2016","10","2,108,204   ","1,980,936   ","127,268   "
"23","Maine","2016","10","695,680   ","670,000   ","25,680   "
"24","Maryland","2016","10","3,180,773   ","3,039,575   ","141,198   "
"25","Massachusetts","2016","10","3,638,490   ","3,503,404   ","135,086   "
"26","Michigan","2016","10","4,869,773   ","4,621,804   ","247,969   "
"27","Minnesota","2016","10","3,044,793   ","2,922,732   ","122,061   "
"28","Mississippi","2016","10","1,280,678   ","1,208,594   ","72,084   "
"29","Missouri","2016","10","3,078,240   ","2,934,973   ","143,267   "
"30","Montana","2016","10","522,905   ","501,814   ","21,091   "
"31","Nebraska","2016","10","1,008,864   ","977,448   ","31,416   "
"32","Nevada","2016","10","1,432,980   ","1,355,305   ","77,675   "
"33","New Hampshire","2016","10","753,096   ","731,748   ","21,348   "
"34","New Jersey","2016","10","4,468,604   ","4,251,355   ","217,249   "
"35","New Mexico","2016","10","936,574   ","874,883   ","61,691   "
"36","New York","2016","10","9,536,267   ","9,064,636   ","471,631   "
"37","North Carolina","2016","10","4,890,145   ","4,641,160   ","248,985   "
"38","North Dakota","2016","10","412,441   ","400,363   ","12,078   "
"39","Ohio","2016","10","5,748,843   ","5,452,613   ","296,230   "
"40","Oklahoma","2016","10","1,829,179   ","1,740,737   ","88,442   "
